timestamp,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,us/eur_rub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover_growth,unemployment,employment,invest_fixed_capital_per_cap,profitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_tural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,gas_share,electric_stove_share,average_life_exp,infant_mortarity_per_1000_cap,perital_mort_per_1000_cap,incidence_population,rent_price_4.room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
41321,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.1185,117.66,-0.121335654,66926.9,0.035178674,5.91,5.96,1577.26,1508.17,139.1,228.11,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41322,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.1185,117.66,-0.121335654,66926.9,0.035178674,5.91,5.96,1577.26,1508.17,139.1,228.11,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41323,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.1225,117.38,-0.121335654,66926.9,0.035178674,5.91,5.96,1578.65,1510.35,139.07,228.26,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41324,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.0811,117.52,-0.121335654,66926.9,0.035178674,5.91,5.96,1592.74,1522.69,139.03,228.29,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41325,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.1672,115.6,-0.121335654,66926.9,0.035178674,5.91,5.96,1582.63,1511.4,139.05,228.32,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41326,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.4674,113.53,-0.121335654,66926.9,0.035178674,5.91,5.96,1548.76,1493.71,138.89,228.28,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41327,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.4491,114.1,-0.121335654,66926.9,0.035178674,5.91,5.96,1551.04,1496.61,138.75,228.36,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41328,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.4491,114.1,-0.121335654,66926.9,0.035178674,5.91,5.96,1551.04,1496.61,138.75,228.36,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41329,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.4491,114.1,-0.121335654,66926.9,0.035178674,5.91,5.96,1551.04,1496.61,138.75,228.36,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41330,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.4373,114.44,-0.121335654,66926.9,0.035178674,5.91,5.96,1565.07,1503.66,138.84,228.53,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41331,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.6784,112.71,-0.121335654,66926.9,0.035178674,5.91,5.96,1530.82,1484.67,138.58,228.55,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41332,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.5434,111.87,-0.121335654,66926.9,0.035178674,5.91,5.96,1530.52,1487.17,138.76,228.59,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41333,18410.7,2,384.9,466.2,108.299,19.183,8.1,30.6036,111.38,-0.121335654,66926.9,0.035178674,5.91,5.96,1534.41,1486.04,138.76,228.66,-0.012755976,6.2,51472,0.333264259,12.69,11814.8974,0.107625465,51394.4,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,132.42,89.46,68.5,52.57,47.9,0.1,32.62,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41334,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7353,110.4,-0.139418928,66926.9,0.035178674,5.91,5.96,1509.8,1473.54,138.65,228.66,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41335,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7353,110.4,-0.139418928,66926.9,0.035178674,5.91,5.96,1509.8,1473.54,138.65,228.66,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41336,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7353,110.4,-0.139418928,66926.9,0.035178674,5.91,5.96,1509.8,1473.54,138.65,228.66,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41337,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7885,110.09,-0.139418928,66926.9,0.035178674,5.91,5.96,1498.79,1464.45,138.54,230.15,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41338,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.6737,111.61,-0.139418928,66926.9,0.035178674,5.91,5.96,1523.34,1484.22,138.55,232.17,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41339,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7477,111.06,-0.139418928,66926.9,0.035178674,5.91,5.96,1529.32,1491.49,138.46,233.42,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41340,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7049,111.15,-0.139418928,66926.9,0.035178674,5.91,5.96,1532.09,1491.35,138.35,233.41,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41341,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7848,110.85,-0.139418928,66926.9,0.035178674,5.91,5.96,1532.09,1491.35,138.35,233.41,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41342,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7848,110.85,-0.139418928,66926.9,0.035178674,5.91,5.96,1532.09,1491.35,138.35,237.79,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41343,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7848,110.85,-0.139418928,66926.9,0.035178674,5.91,5.96,1532.09,1491.35,138.35,239.5,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41344,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7463,110.22,-0.139418928,66926.9,0.035178674,5.91,5.96,1539.87,1504.05,138.11,239.5,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41345,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7158,109.65,-0.139418928,66926.9,0.035178674,5.91,5.96,1542.55,1501.76,137.96,241.91,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41346,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.8165,108.52,-0.139418928,66926.9,0.035178674,5.91,5.96,1531.14,1496.37,137.82,229.2,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41347,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7272,109.42,-0.139418928,66926.9,0.035178674,5.91,5.96,1535.73,1498.97,137.61,229.24,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41348,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.645,109.82,-0.139418928,66926.9,0.035178674,5.91,5.96,1537.66,1495.11,137.46,229.24,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41349,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.645,109.82,-0.139418928,66926.9,0.035178674,5.91,5.96,1537.66,1495.11,137.46,229.24,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41350,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.645,109.82,-0.139418928,66926.9,0.035178674,5.91,5.96,1537.66,1495.11,137.46,229.24,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41351,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.7713,109.51,-0.139418928,66926.9,0.035178674,5.91,5.96,1494.3,1462.82,137.11,229.33,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41352,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.981,107.45,-0.139418928,66926.9,0.035178674,5.91,5.96,1478.82,1449.2,137.02,229.35,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41353,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.8602,108.72,-0.139418928,66926.9,0.035178674,5.91,5.96,1489.34,1459.03,137.21,229.4,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41354,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.916,107.47,-0.139418928,66926.9,0.035178674,5.91,5.96,1485.73,1459.22,137.23,229.46,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41355,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.819,107.66,-0.139418928,66926.9,0.035178674,5.91,5.96,1470.91,1441.36,137.28,229.53,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41356,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.819,107.66,-0.139418928,66926.9,0.035178674,5.91,5.96,1470.91,1441.36,137.28,229.53,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41357,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.819,107.66,-0.139418928,66926.9,0.035178674,5.91,5.96,1470.91,1441.36,137.28,229.53,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41358,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.9377,108.17,-0.139418928,66926.9,0.035178674,5.91,5.96,1458.8,1428.46,137.38,229.65,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
41359,18410.7,2,387.1,469.8,108.299,17.95,8.1,30.9056,109.36,-0.139418928,66926.9,0.035178674,5.91,5.96,1445.46,1417,137.28,229.6,0.023237398,6.1,131412,0.28388452,12.83,11814.8974,0.107625465,52700,0.054,55485.2,0.136283954,103.5,0.017,0.718,117328.6496,0.685,0.969793753,84183,198.0047076,8,3.8,674276.8,107.1,1.7,9,10.7,11.3,9.6,233,19.24347539,98.8,43.6,54.5,76.37,7.6,8.82,684.2,136.02,90.61,70.03,52,47.56,41.96,33.07,863.3947939,4,1437.739554,100,65.2,97.9,8846.956102,121.1,772,293,627,0.43939,1440,329348,26.7,76.2,46352,226047.3
